# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
5.263000000000000000e+03 8.510625373575501085e-01 -1.814916532663500212e-02 0.000000000000000000e+00 -1.814916532663500212e-02 0.000000000000000000e+00 1.450190506322114083e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.952356444848321167e-03
5.264000000000000000e+03 8.504010091768303692e-01 -1.812796925532437001e-02 0.000000000000000000e+00 -1.812796925532437001e-02 0.000000000000000000e+00 1.448624144061136203e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.950159495347879905e-03
5.265000000000000000e+03 8.497162461263002564e-01 -1.810692444532058937e-02 0.000000000000000000e+00 -1.810692444532058937e-02 0.000000000000000000e+00 1.447061491265666175e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.947964700634108919e-03
5.266000000000000000e+03 8.490111025475741702e-01 -1.808602250857655955e-02 0.000000000000000000e+00 -1.808602250857655955e-02 0.000000000000000000e+00 1.445503162658415795e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.945771969488424305e-03
5.267000000000000000e+03 8.482884985214690365e-01 -1.806524367839153211e-02 0.000000000000000000e+00 -1.806524367839153211e-02 0.000000000000000000e+00 1.443948253225989936e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.943581187102279714e-03
5.268000000000000000e+03 8.475535098282549473e-01 -1.804455752537709179e-02 0.000000000000000000e+00 -1.804455752537709179e-02 0.000000000000000000e+00 1.442397317315480439e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.941392219307803889e-03
5.269000000000000000e+03 8.468102328195125095e-01 -1.802395351059107864e-02 0.000000000000000000e+00 -1.802395351059107864e-02 0.000000000000000000e+00 1.440849406070860567e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.939204917539324911e-03
5.270000000000000000e+03 8.460645729061183618e-01 -1.800338991905604813e-02 0.000000000000000000e+00 -1.800338991905604813e-02 0.000000000000000000e+00 1.439305048241354759e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.937019124327823187e-03
5.271000000000000000e+03 8.453218210324394688e-01 -1.798285427546999007e-02 0.000000000000000000e+00 -1.798285427546999007e-02 0.000000000000000000e+00 1.437762545825086585e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.934834679136850866e-03
5.272000000000000000e+03 8.445864538396409271e-01 -1.796231235443755681e-02 0.000000000000000000e+00 -1.796231235443755681e-02 0.000000000000000000e+00 1.436223183719612974e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.932651424291788059e-03
5.273000000000000000e+03 8.438641650595944954e-01 -1.794173888391725410e-02 0.000000000000000000e+00 -1.794173888391725410e-02 0.000000000000000000e+00 1.434686782142854597e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.930469210834028032e-03
5.274000000000000000e+03 8.431594500481315313e-01 -1.792112590782487733e-02 0.000000000000000000e+00 -1.792112590782487733e-02 0.000000000000000000e+00 1.433151705349546695e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.928287904029059044e-03
5.275000000000000000e+03 8.424761788611840885e-01 -1.790043163035016233e-02 0.000000000000000000e+00 -1.790043163035016233e-02 0.000000000000000000e+00 1.431618583483032156e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.926107388340155942e-03
5.276000000000000000e+03 8.418167072578850441e-01 -1.787966284726231689e-02 0.000000000000000000e+00 -1.787966284726231689e-02 0.000000000000000000e+00 1.430088090436928278e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.923927571706007894e-03
5.277000000000000000e+03 8.411839896338900724e-01 -1.785880113136273026e-02 0.000000000000000000e+00 -1.785880113136273026e-02 0.000000000000000000e+00 1.428558708690002774e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.921748388914192633e-03
5.278000000000000000e+03 8.405792714274179511e-01 -1.783784007108491637e-02 0.000000000000000000e+00 -1.783784007108491637e-02 0.000000000000000000e+00 1.427031897826151405e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.919569803984621459e-03
5.279000000000000000e+03 8.400027805879644038e-01 -1.781677835072842039e-02 0.000000000000000000e+00 -1.781677835072842039e-02 0.000000000000000000e+00 1.425506187549484619e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.917391811463935253e-03
5.280000000000000000e+03 8.394537175885441460e-01 -1.779562729208755342e-02 0.000000000000000000e+00 -1.779562729208755342e-02 0.000000000000000000e+00 1.423982388406340102e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.915214436567980787e-03
5.281000000000000000e+03 8.389295428005903998e-01 -1.777438838674353511e-02 0.000000000000000000e+00 -1.777438838674353511e-02 0.000000000000000000e+00 1.422460618004085797e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.913037734180020058e-03
5.282000000000000000e+03 8.384282727648233458e-01 -1.775308263733616637e-02 0.000000000000000000e+00 -1.775308263733616637e-02 0.000000000000000000e+00 1.420940296822261611e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.910861786745385746e-03
5.283000000000000000e+03 8.379463544343850323e-01 -1.773172772498505384e-02 0.000000000000000000e+00 -1.773172772498505384e-02 0.000000000000000000e+00 1.419423113779165642e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.908686701131818202e-03
5.284000000000000000e+03 8.374802846881805873e-01 -1.771034473536473031e-02 0.000000000000000000e+00 -1.771034473536473031e-02 0.000000000000000000e+00 1.417907076407375067e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.906512604580186308e-03
5.285000000000000000e+03 8.370230560298533851e-01 -1.768895732815208358e-02 0.000000000000000000e+00 -1.768895732815208358e-02 0.000000000000000000e+00 1.416394673796051058e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.904339639894055046e-03
5.286000000000000000e+03 8.365717648019880270e-01 -1.766759080957400543e-02 0.000000000000000000e+00 -1.766759080957400543e-02 0.000000000000000000e+00 1.414884696369365924e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.902167960040489644e-03
5.287000000000000000e+03 8.361203758952476806e-01 -1.764627857152842663e-02 0.000000000000000000e+00 -1.764627857152842663e-02 0.000000000000000000e+00 1.413377426240134543e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.899997722399142816e-03
5.288000000000000000e+03 8.356636358917295393e-01 -1.762503879305286555e-02 0.000000000000000000e+00 -1.762503879305286555e-02 0.000000000000000000e+00 1.411873884779640993e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.897829082820016736e-03
5.289000000000000000e+03 8.351965275992360160e-01 -1.760390315425935590e-02 0.000000000000000000e+00 -1.760390315425935590e-02 0.000000000000000000e+00 1.410373594771048740e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.895662189748633771e-03
5.290000000000000000e+03 8.347144583790868655e-01 -1.758289360395813572e-02 0.000000000000000000e+00 -1.758289360395813572e-02 0.000000000000000000e+00 1.408877543002540894e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.893497178642330241e-03
5.291000000000000000e+03 8.342126895017835109e-01 -1.756202892851257621e-02 0.000000000000000000e+00 -1.756202892851257621e-02 0.000000000000000000e+00 1.407384458266511436e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.891334166871033291e-03
5.292000000000000000e+03 8.336894570562475293e-01 -1.754132401313264825e-02 0.000000000000000000e+00 -1.754132401313264825e-02 0.000000000000000000e+00 1.405896004580994667e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.889173249291636096e-03
5.293000000000000000e+03 8.331416362634794792e-01 -1.752078925183584920e-02 0.000000000000000000e+00 -1.752078925183584920e-02 0.000000000000000000e+00 1.404412319005357915e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.887014494657925173e-03
5.294000000000000000e+03 8.325678013384291143e-01 -1.750043012868708614e-02 0.000000000000000000e+00 -1.750043012868708614e-02 0.000000000000000000e+00 1.402932008094305398e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.884857943046463251e-03
5.295000000000000000e+03 8.319675350611630549e-01 -1.748025441466606947e-02 0.000000000000000000e+00 -1.748025441466606947e-02 0.000000000000000000e+00 1.401455860288733021e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.882703604302856430e-03
5.296000000000000000e+03 8.313414431191760157e-01 -1.746025727572185493e-02 0.000000000000000000e+00 -1.746025727572185493e-02 0.000000000000000000e+00 1.399983874601939612e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.880551457670790509e-03
5.297000000000000000e+03 8.306911298754449113e-01 -1.744042886348249125e-02 0.000000000000000000e+00 -1.744042886348249125e-02 0.000000000000000000e+00 1.398516748131307247e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.878401452521178627e-03
5.298000000000000000e+03 8.300198793425720423e-01 -1.742074724117675943e-02 0.000000000000000000e+00 -1.742074724117675943e-02 0.000000000000000000e+00 1.397052908283525664e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.876253510236554949e-03
5.299000000000000000e+03 8.293295867196265325e-01 -1.740120120126995365e-02 0.000000000000000000e+00 -1.740120120126995365e-02 0.000000000000000000e+00 1.395592974950228722e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.874107527114144807e-03
5.300000000000000000e+03 8.286258295468524881e-01 -1.738177609989028163e-02 0.000000000000000000e+00 -1.738177609989028163e-02 0.000000000000000000e+00 1.394136795719183239e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.871963378211283481e-03
5.301000000000000000e+03 8.279125124854664897e-01 -1.736243982370116665e-02 0.000000000000000000e+00 -1.736243982370116665e-02 0.000000000000000000e+00 1.392683453574954967e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.869820921985867412e-03
5.302000000000000000e+03 8.271946627468194091e-01 -1.734317317122030522e-02 0.000000000000000000e+00 -1.734317317122030522e-02 0.000000000000000000e+00 1.391234239144518124e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.867680005553895135e-03
5.303000000000000000e+03 8.264774977377817855e-01 -1.732394036006366586e-02 0.000000000000000000e+00 -1.732394036006366586e-02 0.000000000000000000e+00 1.389787437011431349e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.865540470356799332e-03
5.304000000000000000e+03 8.257669698712615247e-01 -1.730472053134219854e-02 0.000000000000000000e+00 -1.730472053134219854e-02 0.000000000000000000e+00 1.388342814907384502e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.863402158048104315e-03
5.305000000000000000e+03 8.250673410684812303e-01 -1.728547930395440968e-02 0.000000000000000000e+00 -1.728547930395440968e-02 0.000000000000000000e+00 1.386900897622654789e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.861264916355019353e-03
5.306000000000000000e+03 8.243832224694052080e-01 -1.726620687925263520e-02 0.000000000000000000e+00 -1.726620687925263520e-02 0.000000000000000000e+00 1.385461489937415795e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.859128604716411400e-03
5.307000000000000000e+03 8.237186578499673395e-01 -1.724687434947330331e-02 0.000000000000000000e+00 -1.724687434947330331e-02 0.000000000000000000e+00 1.384023684405818848e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.856993099467289014e-03
5.308000000000000000e+03 8.230777142993640494e-01 -1.722746417243645189e-02 0.000000000000000000e+00 -1.722746417243645189e-02 0.000000000000000000e+00 1.382587353700499497e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.854858298387546553e-03
5.309000000000000000e+03 8.224621288639436534e-01 -1.720797078614538442e-02 0.000000000000000000e+00 -1.720797078614538442e-02 0.000000000000000000e+00 1.381153155930413268e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.852724124454428654e-03
5.310000000000000000e+03 8.218741870225936275e-01 -1.718837876904566117e-02 0.000000000000000000e+00 -1.718837876904566117e-02 0.000000000000000000e+00 1.379720309908934184e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.850590528638737083e-03
5.311000000000000000e+03 8.213129511038609332e-01 -1.716869281209416204e-02 0.000000000000000000e+00 -1.716869281209416204e-02 0.000000000000000000e+00 1.378289568575826948e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.848457491644648218e-03
5.312000000000000000e+03 8.207794403015218343e-01 -1.714891549594467490e-02 0.000000000000000000e+00 -1.714891549594467490e-02 0.000000000000000000e+00 1.376859505150894447e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.846325024549992554e-03
5.313000000000000000e+03 8.202721921180209375e-01 -1.712905458313470491e-02 0.000000000000000000e+00 -1.712905458313470491e-02 0.000000000000000000e+00 1.375431711541469197e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.844193168297262542e-03
5.314000000000000000e+03 8.197880611937681250e-01 -1.710912268808250855e-02 0.000000000000000000e+00 -1.710912268808250855e-02 0.000000000000000000e+00 1.374005595353404788e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.842061992083978292e-03
5.315000000000000000e+03 8.193237963496926568e-01 -1.708914419454598752e-02 0.000000000000000000e+00 -1.708914419454598752e-02 0.000000000000000000e+00 1.372581346507507731e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.839931590672094164e-03
5.316000000000000000e+03 8.188761638467112469e-01 -1.706912486940528190e-02 0.000000000000000000e+00 -1.706912486940528190e-02 0.000000000000000000e+00 1.371158445443377942e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.837802080775333913e-03
5.317000000000000000e+03 8.184398693304948402e-01 -1.704911048048829425e-02 0.000000000000000000e+00 -1.704911048048829425e-02 0.000000000000000000e+00 1.369738627167507716e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.835673596603876100e-03
5.318000000000000000e+03 8.180107010999871919e-01 -1.702911159838147934e-02 0.000000000000000000e+00 -1.702911159838147934e-02 0.000000000000000000e+00 1.368321416058717113e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.833546284790492621e-03
5.319000000000000000e+03 8.175834884872381636e-01 -1.700915460904125695e-02 0.000000000000000000e+00 -1.700915460904125695e-02 0.000000000000000000e+00 1.366906345607599334e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.831420298825412685e-03
5.320000000000000000e+03 8.171515537919172845e-01 -1.698928069441290462e-02 0.000000000000000000e+00 -1.698928069441290462e-02 0.000000000000000000e+00 1.365494435068660695e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.829295793273422607e-03
5.321000000000000000e+03 8.167121074145251569e-01 -1.696950767596247175e-02 0.000000000000000000e+00 -1.696950767596247175e-02 0.000000000000000000e+00 1.364085952019926905e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.827172917935956667e-03
5.322000000000000000e+03 8.162590079405869226e-01 -1.694985875687623350e-02 0.000000000000000000e+00 -1.694985875687623350e-02 0.000000000000000000e+00 1.362681146681082173e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.825051812223348835e-03
5.323000000000000000e+03 8.157881364626936582e-01 -1.693036163072692349e-02 0.000000000000000000e+00 -1.693036163072692349e-02 0.000000000000000000e+00 1.361279501296649465e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.822932599909481748e-03
5.324000000000000000e+03 8.152968076982662904e-01 -1.691102541902110915e-02 0.000000000000000000e+00 -1.691102541902110915e-02 0.000000000000000000e+00 1.359881951879291645e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.820815384480975720e-03
5.325000000000000000e+03 8.147824119662997466e-01 -1.689186232212222180e-02 0.000000000000000000e+00 -1.689186232212222180e-02 0.000000000000000000e+00 1.358488654214515083e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.818700245253905293e-03
5.326000000000000000e+03 8.142425117479773489e-01 -1.687289458066519934e-02 0.000000000000000000e+00 -1.687289458066519934e-02 0.000000000000000000e+00 1.357098979838643887e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.816587234417504304e-03
5.327000000000000000e+03 8.136771319209795683e-01 -1.685410930437418117e-02 0.000000000000000000e+00 -1.685410930437418117e-02 0.000000000000000000e+00 1.355712993711523026e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.814476375074101831e-03
